# STN,YYYYMMDD,   RH, EV24
# 
  348,20170530,   -1,   29
  348,20170531,    0,   44
  348,20170601,    0,   49
  348,20170602,    0,   47
  348,20170603,    6,   35
  348,20170604,    0,   44
  348,20170605,    0,   36
  348,20170606,  111,   18
  348,20170607,   41,   18
  348,20170608,    3,   33
  348,20170609,  213,   31
  348,20170610,    0,   45
  348,20170611,    0,   39
  348,20170612,    0,   20
  348,20170613,    0,   35
  348,20170614,    0,   52
  348,20170615,    0,   49
  348,20170616,    0,   27
  348,20170617,    0,   39
  348,20170618,    0,   54
  348,20170619,    0,   56
  348,20170620,    0,   47
  348,20170621,    0,   52
  348,20170622,   31,   42
  348,20170623,    0,   40
  348,20170624,   41,    7
  348,20170625,   21,   15
  348,20170626,    1,   48
  348,20170627,    2,   27
  348,20170628,   60,   13
  348,20170629,    3,   21
  348,20170630,   40,   25
  348,20170701,   62,   14
  348,20170702,   13,   30
  348,20170703,   -1,   33
  348,20170704,    3,   33
  348,20170705,    0,   42
  348,20170706,   85,   36
  348,20170707,    0,   45
  348,20170708,    0,   38
  348,20170709,    0,   48
  348,20170710,    3,   36
  348,20170711,   52,   21
  348,20170712,  287,   20
  348,20170713,    0,   34
  348,20170714,  151,   24
  348,20170715,    1,   31
  348,20170716,    8,   16
  348,20170717,   -1,   51
  348,20170718,    0,   51
  348,20170719,    8,   37
  348,20170720,  159,   27
  348,20170721,    0,   47
  348,20170722,   20,   33
  348,20170723,   76,   26
  348,20170724,   16,   28
  348,20170725,   11,   26
  348,20170726,   12,   40
  348,20170727,   -1,   32
  348,20170728,    9,   25
  348,20170729,   59,   15
  348,20170730,    4,   34
  348,20170731,   -1,   36
  348,20170801,    0,   25
  348,20170802,   32,   22
  348,20170803,    7,   31
  348,20170804,   -1,   36
  348,20170805,   50,   22
  348,20170806,   -1,   34
  348,20170807,    0,   41
  348,20170808,   64,    8
  348,20170809,    0,   33
  348,20170810,   21,   14
  348,20170811,    3,   27
  348,20170812,   34,   23
  348,20170813,    0,   35
  348,20170814,    0,   38
  348,20170815,   57,   12
  348,20170816,    0,   30
  348,20170817,   25,   10
  348,20170818,   74,   18
  348,20170819,   71,   28
  348,20170820,    1,   32
  348,20170821,    0,   34
  348,20170822,    0,   34
  348,20170823,    0,   32
  348,20170824,    0,   28
  348,20170825,    0,   31
  348,20170826,    0,   31
  348,20170827,    0,   34
  348,20170828,    0,   35
  348,20170829,    3,   31
  348,20170830,   58,    8
  348,20170831,   14,   25
  348,20170901,   -1,   21
  348,20170902,    0,   25
  348,20170903,    0,   27
  348,20170904,    0,   19
  348,20170905,    6,   13
  348,20170906,   38,   20
  348,20170907,    6,   15
  348,20170908,  215,    4
  348,20170909,  216,   16
  348,20170910,   10,   22
  348,20170911,   73,   16
  348,20170912,   -1,   26
  348,20170913,  134,   19
  348,20170914,  103,   10
  348,20170915,   73,   21
  348,20170916,   45,    9
  348,20170917,   -1,   24
  348,20170918,   28,   14
  348,20170919,   -1,   19
  348,20170920,   -1,   14
  348,20170921,    0,   21
  348,20170922,    2,   13
  348,20170923,    0,   24
  348,20170924,    0,   23
  348,20170925,    0,   15
  348,20170926,    0,   13
  348,20170927,    0,   18
  348,20170928,   11,   13
  348,20170929,   75,   17
  348,20170930,   20,    6
  348,20171001,   -1,   12
  348,20171002,    3,   12
  348,20171003,   24,   13
  348,20171004,   19,    9
  348,20171005,  191,   12
  348,20171006,   58,   14
  348,20171007,  119,    4
  348,20171008,    1,   12
  348,20171009,   13,    3
  348,20171010,    7,    6
  348,20171011,    1,    7
  348,20171012,   -1,   13
  348,20171013,    0,    9
  348,20171014,    0,   15
  348,20171015,    0,   17
  348,20171016,   -1,   16
  348,20171017,    0,    6
  348,20171018,    0,   13
  348,20171019,    1,   13
  348,20171020,   50,    6
  348,20171021,    4,   10
  348,20171022,  100,    7
  348,20171023,    9,   12
  348,20171024,    8,    3
  348,20171025,   -1,    5
  348,20171026,    0,    8
  348,20171027,   -1,   11
  348,20171028,   -1,    4
  348,20171029,   15,    9
  348,20171030,   -1,    9
  348,20171031,    1,    3
  348,20171101,    0,    6
  348,20171102,   -1,    4
  348,20171103,    7,    4
  348,20171104,   27,    6
  348,20171105,   47,    6
  348,20171106,   -1,    8
  348,20171107,    0,    8
  348,20171108,    0,    2
  348,20171109,    8,    6
  348,20171110,   10,    5
  348,20171111,   24,    4
  348,20171112,   55,    3
  348,20171113,    2,    7
  348,20171114,    3,    3
  348,20171115,   16,    2
  348,20171116,   23,    1
  348,20171117,    0,    6
  348,20171118,    8,    3
  348,20171119,   12,    6
  348,20171120,   53,    1
  348,20171121,   17,    1
  348,20171122,    3,    6
  348,20171123,    3,    3
  348,20171124,   21,    3
  348,20171125,    6,    3
  348,20171126,   15,    5
  348,20171127,  201,    1
  348,20171128,   -1,    4
  348,20171129,   25,    2
  348,20171130,   39,    2
  348,20171201,    0,    2
  348,20171202,    0,    1
  348,20171203,   11,    1
  348,20171204,   31,    3
  348,20171205,    0,    1
  348,20171206,    0,    2
  348,20171207,   73,    1
  348,20171208,  134,    2
  348,20171209,   83,    2
  348,20171210,   88,    0
  348,20171211,   71,    1
  348,20171212,   -1,    3
  348,20171213,  127,    1
  348,20171214,   66,    2
  348,20171215,    6,    2
  348,20171216,    9,    3
  348,20171217,   38,    4
  348,20171218,    8,    2
  348,20171219,    0,    2
  348,20171220,    6,    1
  348,20171221,   11,    1
  348,20171222,   21,    1
  348,20171223,   -1,    1
  348,20171224,   -1,    1
  348,20171225,    1,    1
  348,20171226,    8,    3
  348,20171227,   43,    2
  348,20171228,   -1,    4
  348,20171229,   69,    1
  348,20171230,   33,    2
  348,20171231,  204,    2
  348,20180101,   29,    3
  348,20180102,   56,    2
  348,20180103,   73,    1
  348,20180104,    5,    2
  348,20180105,   32,    2
  348,20180106,   -1,    2
  348,20180107,    0,    5
  348,20180108,    0,    4
  348,20180109,   -1,    2
  348,20180110,   21,    1
  348,20180111,    0,    2
  348,20180112,    0,    1
  348,20180113,    0,    2
  348,20180114,    0,    5
  348,20180115,  102,    1
  348,20180116,   72,    4
  348,20180117,   19,    3
  348,20180118,  118,    2
  348,20180119,   54,    4
  348,20180120,    6,    2
  348,20180121,   19,    5
  348,20180122,    3,    3
  348,20180123,   12,    4
  348,20180124,   26,    3
  348,20180125,    2,    3
  348,20180126,    0,    4
  348,20180127,   12,    4
  348,20180128,    1,    4
  348,20180129,   32,    3
  348,20180130,    0,    5
  348,20180131,   75,    1
  348,20180201,   58,    4
  348,20180202,   64,    3
  348,20180203,    3,    2
  348,20180204,    2,    7
  348,20180205,    0,    6
  348,20180206,    0,    7
  348,20180207,    0,    8
  348,20180208,    0,    7
  348,20180209,    2,    5
  348,20180210,    5,    7
  348,20180211,   47,    6
  348,20180212,    3,    9
  348,20180213,    0,   10
  348,20180214,   -1,   10
  348,20180215,   40,    4
  348,20180216,    0,   10
  348,20180217,    0,    9
  348,20180218,    0,   11
  348,20180219,    2,    4
  348,20180220,    0,    6
  348,20180221,    0,   11
  348,20180222,    0,   12
  348,20180223,    0,   11
  348,20180224,    0,   11
  348,20180225,    0,   12
  348,20180226,    0,   10
  348,20180227,   -1,   10
  348,20180228,   -1,    7
  348,20180301,    0,    7
  348,20180302,   -1,    6
  348,20180303,    1,    6
  348,20180304,   19,   11
  348,20180305,   -1,   15
  348,20180306,   -1,    8
  348,20180307,   23,   12
  348,20180308,   52,    6
  348,20180309,   25,   11
  348,20180310,   35,   10
  348,20180311,   51,    9
  348,20180312,   29,   11
  348,20180313,   34,    4
  348,20180314,    0,   17
  348,20180315,   42,    9
  348,20180316,   18,    2
  348,20180317,   -1,    5
  348,20180318,    0,   12
  348,20180319,    0,   18
  348,20180320,    1,   20
  348,20180321,    0,   16
  348,20180322,   38,   10
  348,20180323,   -1,    8
  348,20180324,    0,   13
  348,20180325,    0,   18
  348,20180326,    0,   20
  348,20180327,   24,    8
  348,20180328,  109,    4
  348,20180329,    4,   18
  348,20180330,   43,   17
  348,20180331,   57,   14
  348,20180401,   10,    8
  348,20180402,   20,   11
  348,20180403,   32,   18
  348,20180404,  103,   11
  348,20180405,   14,   17
  348,20180406,    0,   28
  348,20180407,    0,   29
  348,20180408,    0,   25
  348,20180409,   -1,   14
  348,20180410,   53,   18
  348,20180411,    1,   13
  348,20180412,    2,   10
  348,20180413,    0,   14
  348,20180414,   52,   20
  348,20180415,   62,   18
  348,20180416,    1,   29
  348,20180417,    0,   34
  348,20180418,    0,   38
  348,20180419,    0,   40
  348,20180420,    0,   39
  348,20180421,    0,   37
  348,20180422,    0,   34
  348,20180423,    0,   30
  348,20180424,   -1,   14
  348,20180425,   14,   21
  348,20180426,   35,   29
  348,20180427,   -1,   20
  348,20180428,    4,   14
  348,20180429,  231,    7
  348,20180430,  260,    8
  348,20180501,   70,   28
  348,20180502,    4,   35
  348,20180503,    0,   38
  348,20180504,    0,   40
  348,20180505,    0,   44
  348,20180506,    0,   48
  348,20180507,    0,   48
  348,20180508,    0,   48
  348,20180509,    0,   42
  348,20180510,   18,   26
  348,20180511,    0,   37
  348,20180512,    0,   35
  348,20180513,   24,   12
  348,20180514,    0,   39
  348,20180515,    0,   47
  348,20180516,   -1,   32
  348,20180517,    0,   40
  348,20180518,    0,   30
  348,20180519,    0,   14
  348,20180520,    0,   45
  348,20180521,   -1,   45
  348,20180522,   15,   22
  348,20180523,   41,   29
  348,20180524,   11,   15
  348,20180525,   -1,   44
  348,20180526,    0,   51
  348,20180527,   23,   23
  348,20180528,    0,   50
  348,20180529,  251,   40
  348,20180530,  110,   41
  348,20180531,  127,   35
  348,20180601,   55,   18
  348,20180602,   26,   15
  348,20180603,    0,   43
  348,20180604,    0,   32
  348,20180605,    0,   31
  348,20180606,    0,   52
  348,20180607,    0,   47
  348,20180608,   -1,   17
  348,20180609,    0,   44
  348,20180610,    0,   45
  348,20180611,    0,   47
  348,20180612,    0,   17
  348,20180613,    0,   33
  348,20180614,    3,   20
  348,20180615,    2,   44
  348,20180616,    0,   30
  348,20180617,    1,   17
  348,20180618,   -1,   16
  348,20180619,   -1,   14
  348,20180620,    0,   33
  348,20180621,   -1,   33
  348,20180622,    5,   21
  348,20180623,   -1,   34
  348,20180624,    0,   32
  348,20180625,    0,   39
  348,20180626,    0,   50
  348,20180627,    0,   51
  348,20180628,    0,   51
  348,20180629,    0,   54
  348,20180630,    0,   56
  348,20180701,    0,   58
  348,20180702,    0,   57
  348,20180703,    0,   54
  348,20180704,    0,   49
  348,20180705,    0,   50
  348,20180706,    0,   42
  348,20180707,    0,   47
  348,20180708,    0,   50
  348,20180709,    0,   31
  348,20180710,   -1,   19
  348,20180711,    0,   32
  348,20180712,    0,   46
  348,20180713,    0,   47
  348,20180714,    0,   52
  348,20180715,    0,   53
  348,20180716,   39,   52
  348,20180717,   -1,   47
  348,20180718,    0,   48
  348,20180719,    0,   42
  348,20180720,    0,   45
  348,20180721,    0,   49
  348,20180722,    0,   45
  348,20180723,    0,   52
  348,20180724,    0,   46
  348,20180725,   16,   35
  348,20180726,    0,   49
  348,20180727,   -1,   48
  348,20180728,   32,   33
  348,20180729,   -1,   31
  348,20180730,    0,   45
  348,20180731,    0,   41
  348,20180801,    0,   41
  348,20180802,    0,   49
  348,20180803,    0,   50
  348,20180804,    0,   43
  348,20180805,    0,   46
  348,20180806,    0,   49
  348,20180807,   26,   48
  348,20180808,    8,   26
  348,20180809,   25,   14
  348,20180810,   64,   29
  348,20180811,   17,   37
  348,20180812,   -1,   31
  348,20180813,    4,   16
  348,20180814,   -1,   28
  348,20180815,    0,   20
  348,20180816,   46,   25
  348,20180817,   29,   33
  348,20180818,    0,   22
  348,20180819,    0,   19
  348,20180820,    0,   29
  348,20180821,    0,   27
  348,20180822,    0,   36
  348,20180823,    8,   16
  348,20180824,   39,   28
  348,20180825,  240,   19
  348,20180826,    7,   26
  348,20180827,    2,   15
  348,20180828,    0,   20
  348,20180829,   72,   12
  348,20180830,    0,   28
  348,20180831,    0,   22
  348,20180901,    0,   32
  348,20180902,    0,   29
  348,20180903,   60,   14
  348,20180904,   -1,   27
  348,20180905,  516,   21
  348,20180906,   75,    8
  348,20180907,   69,   26
  348,20180908,   -1,   18
  348,20180909,    0,   27
  348,20180910,    0,   18
  348,20180911,    0,   22
  348,20180912,   14,    8
  348,20180913,    0,   29
  348,20180914,    1,   24
  348,20180915,   -1,   21
  348,20180916,    0,   22
  348,20180917,    0,   28
  348,20180918,    0,   29
  348,20180919,    0,   24
  348,20180920,    0,   24
  348,20180921,   48,   18
  348,20180922,   51,   10
  348,20180923,  110,    4
  348,20180924,   11,   20
  348,20180925,    3,   22
  348,20180926,    0,   22
  348,20180927,    0,   24
  348,20180928,    0,   17
  348,20180929,    0,   19
  348,20180930,    0,   18
  348,20181001,   52,   14
  348,20181002,   21,    8
  348,20181003,   -1,   17
  348,20181004,   -1,   11
  348,20181005,    0,   20
  348,20181006,    1,   19
  348,20181007,   -1,   15
  348,20181008,    0,   15
  348,20181009,    0,   18
  348,20181010,    0,   20
  348,20181011,    4,   17
  348,20181012,   -1,   17
  348,20181013,    0,   19
  348,20181014,    0,   18
  348,20181015,    0,   15
  348,20181016,    0,   14
  348,20181017,    0,   14
  348,20181018,    0,   12
  348,20181019,    0,   15
  348,20181020,    0,   10
  348,20181021,    0,   10
  348,20181022,    1,   12
  348,20181023,   -1,    5
  348,20181024,   17,    8
  348,20181025,    4,    4
  348,20181026,   29,    3
  348,20181027,   28,   11
  348,20181028,    0,   11
  348,20181029,    0,    2
  348,20181030,  240,    2
  348,20181031,    5,    9
  348,20181101,   35,    4
  348,20181102,   16,    9
  348,20181103,    0,    8
  348,20181104,    0,    8
  348,20181105,    0,    7
  348,20181106,    0,    9
  348,20181107,    6,    4
  348,20181108,   -1,   10
  348,20181109,    0,    6
  348,20181110,   28,    3
  348,20181111,   49,    4
  348,20181112,   52,    3
  348,20181113,    2,    7
  348,20181114,    0,    7
  348,20181115,    0,    8
  348,20181116,    0,    2
  348,20181117,    0,    7
  348,20181118,    0,    6
  348,20181119,   -1,    3
  348,20181120,   -1,    1
  348,20181121,   -1,    3
  348,20181122,    0,    2
  348,20181123,   -1,    4
